Distance(mi),cluster_location,Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Weather_Condition,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in)
0.6509999999999999,4,0,0,0,2.302585092994046,1,Fair,4,1,7,2,51.0,51.0,63.0,30.17,0.0,0.0
0.62,5,0,0,0,2.302585092994046,0,Fair,4,2,4,2,50.0,50.0,59.0,30.07,0.0,0.0
1.125,2,0,1,0,2.302585092994046,0,Fair,12,1,6,2,37.0,32.0,82.0,29.77,6.0,0.0
1.699,1,0,0,0,2.302585092994046,1,Cloudy,7,2,14,2,67.0,67.0,63.0,30.06,5.0,0.0
0.035,9,0,1,0,1.9459101490553132,1,Fair,3,1,8,2,37.0,37.0,82.0,30.43,0.0,0.0
0.648,5,0,0,0,2.302585092994046,1,Cloudy,9,2,18,2,86.0,86.0,33.0,29.9,7.0,0.0
1.197,6,0,0,0,2.302585092994046,1,Cloudy,3,1,14,2,53.0,53.0,45.0,29.92,3.0,0.0
0.185,9,0,0,0,2.302585092994046,1,Fair,9,1,15,4,82.0,82.0,31.0,29.95,0.0,0.0
0.059,1,0,0,0,1.0986122886681098,0,Rain,11,3,17,2,54.0,54.0,97.0,30.1,9.0,0.06
0.42,1,0,1,0,2.302585092994046,1,Fair,4,4,15,2,58.0,58.0,36.0,30.15,3.0,0.0
0.362,6,0,0,0,2.302585092994046,0,Cloudy,12,4,18,2,47.0,43.0,71.0,30.03,9.0,0.0
0.118,1,0,0,0,2.302585092994046,1,Cloudy,9,0,7,2,62.0,62.0,65.0,30.11,7.0,0.0
0.513,1,0,0,0,2.302585092994046,1,Fair,7,5,6,2,64.0,64.0,78.0,30.13,3.0,0.0
3.4730000000000003,1,0,0,0,2.302585092994046,1,Fair,6,4,9,2,66.0,66.0,52.0,30.08,6.0,0.0
0.6629999999999999,5,0,0,0,2.302585092994046,1,Fair,7,3,17,2,79.0,79.0,40.0,29.96,8.0,0.0
1.164,6,0,0,0,2.302585092994046,1,Cloudy,8,1,15,2,69.0,69.0,40.0,29.97,8.0,0.0
0.019,2,0,0,0,1.9459101490553132,1,Rain,10,1,8,2,54.0,54.0,90.0,29.63,10.0,0.0
1.658,6,0,0,0,2.302585092994046,1,Fair,4,4,9,2,41.0,41.0,70.0,30.24,0.0,0.0
0.0559999999999999,6,1,0,0,2.302585092994046,1,Cloudy,10,6,11,2,59.0,59.0,75.0,29.1,7.0,0.0
0.299,1,0,1,0,2.302585092994046,1,Cloudy,12,3,12,2,48.0,44.0,66.0,29.56,9.0,0.0
0.093,1,0,1,0,2.302585092994046,1,Fair,9,2,19,2,65.0,65.0,33.0,30.04,18.0,0.0
0.136,1,0,0,0,2.302585092994046,1,Cloudy,4,1,9,2,50.0,50.0,74.0,30.16,0.0,0.0
0.1689999999999999,1,0,0,0,2.302585092994046,0,Cloudy,4,4,20,2,58.0,58.0,56.0,29.85,0.0,0.0
1.42,1,0,0,0,2.302585092994046,0,Rain,11,3,6,2,51.0,51.0,89.0,30.16,12.0,0.04
1.5519999999999998,6,0,0,0,2.302585092994046,0,Cloudy,10,4,6,2,52.0,52.0,83.0,30.02,10.0,0.0
3.18,2,0,0,0,2.302585092994046,1,Fair,8,0,9,2,69.0,69.0,65.0,29.94,0.0,0.0
0.061,7,1,0,0,2.302585092994046,1,Fair,6,0,13,2,112.0,112.0,15.0,29.59,15.0,0.0
0.144,4,0,1,0,0.6931471805599453,0,Snow,12,2,23,2,28.0,23.0,81.0,29.67,5.0,0.0
0.265,4,0,1,0,1.3862943611198906,0,Rain,12,1,21,2,40.0,36.0,97.0,29.73,6.0,0.01
0.4539999999999999,5,0,0,0,2.302585092994046,0,Cloudy,11,4,23,2,48.0,43.0,74.0,29.93,10.0,0.0
0.049,8,0,0,0,2.302585092994046,0,Cloudy,8,3,20,2,66.0,66.0,70.0,30.05,9.0,0.0
0.099,6,0,0,0,2.302585092994046,1,Fair,8,0,14,2,79.0,79.0,45.0,29.87,3.0,0.0
0.073,5,1,0,0,2.302585092994046,0,Cloudy,8,6,20,2,66.0,66.0,47.0,29.9,9.0,0.0
0.602,6,0,0,0,2.302585092994046,0,Fair,12,4,16,2,45.0,43.0,71.0,30.13,5.0,0.0
0.59,9,0,0,0,2.302585092994046,1,Fair,7,4,8,2,63.0,63.0,58.0,30.23,3.0,0.0
0.368,1,0,0,0,2.302585092994046,1,Fair,10,5,13,2,65.0,65.0,54.0,29.97,5.0,0.0
2.074,2,0,0,0,2.302585092994046,1,Cloudy,10,2,9,2,51.0,51.0,86.0,29.91,8.0,0.0
0.0819999999999999,6,0,0,0,2.302585092994046,1,Fair,7,3,16,2,81.0,81.0,25.0,30.08,9.0,0.0
1.469,6,0,0,0,2.302585092994046,1,Cloudy,7,5,15,2,82.0,82.0,44.0,29.97,8.0,0.0
0.999,1,0,0,0,2.302585092994046,1,Fair,6,0,12,2,88.0,88.0,31.0,29.81,6.0,0.0
0.865,5,0,0,0,2.302585092994046,0,Fair,11,2,7,2,35.0,30.0,92.0,30.3,6.0,0.0
0.122,6,0,0,0,2.302585092994046,1,Fair,6,2,14,2,77.0,77.0,25.0,30.17,15.0,0.0
0.019,6,0,0,0,2.302585092994046,1,Fair,7,3,16,2,82.0,82.0,27.0,30.06,8.0,0.0
0.962,6,0,1,0,1.9459101490553132,0,Rain,12,0,7,2,41.0,36.0,86.0,30.1,8.0,0.08
3.138,3,0,0,0,2.302585092994046,1,Cloudy,12,2,8,2,42.0,42.0,85.0,29.78,3.0,0.0
0.7040000000000001,3,0,0,0,2.0794415416798357,1,Fair,8,4,14,2,91.0,91.0,33.0,29.94,3.0,0.0
0.4429999999999999,1,0,0,0,2.302585092994046,0,Cloudy,11,1,6,2,53.0,53.0,80.0,29.67,7.0,0.0
2.588,0,0,0,0,2.302585092994046,0,Cloudy,10,3,6,2,51.0,51.0,83.0,30.18,3.0,0.0
2.3480000000000003,5,0,0,0,2.302585092994046,1,Cloudy,10,4,9,2,50.0,50.0,77.0,30.03,3.0,0.0
2.036,4,0,1,0,2.302585092994046,1,Fair,10,4,8,2,38.0,38.0,97.0,29.82,3.0,0.0
0.0289999999999999,1,0,0,0,2.302585092994046,0,Fair,10,6,3,2,52.0,52.0,86.0,29.78,3.0,0.0
0.414,1,0,1,0,2.302585092994046,1,Cloudy,7,6,5,2,58.0,58.0,78.0,30.15,7.0,0.0
0.452,1,0,0,0,0.6931471805599453,1,Rain,11,3,13,2,53.0,53.0,89.0,30.15,13.0,0.0
0.7140000000000001,6,0,0,0,2.302585092994046,0,Rain,12,5,23,2,46.0,41.0,79.0,30.32,10.0,0.0
1.197,6,0,0,0,2.302585092994046,1,Cloudy,11,5,13,2,50.0,50.0,68.0,29.99,10.0,0.0
6.989,0,0,0,0,2.302585092994046,1,Cloudy,3,3,12,2,53.0,53.0,71.0,29.82,3.0,0.0
7.308,2,0,0,0,2.1972245773362196,1,Cloudy,12,4,13,2,45.0,45.0,97.0,30.11,3.0,0.0
0.477,9,0,0,0,1.3862943611198906,1,Rain,12,0,10,2,40.0,34.0,100.0,30.07,8.0,0.0
0.297,6,0,0,0,1.9459101490553132,1,Rain,11,0,12,2,58.0,58.0,84.0,29.69,20.0,0.1
0.118,2,0,1,0,2.302585092994046,1,Fair,10,4,16,2,59.0,59.0,75.0,29.93,5.0,0.0
0.927,0,0,0,0,2.302585092994046,1,Fair,12,6,9,2,42.0,42.0,79.0,30.55,0.0,0.0
2.181,6,0,0,0,2.302585092994046,1,Fair,3,4,17,2,56.0,56.0,45.0,30.21,5.0,0.0
0.059,7,0,0,0,2.302585092994046,0,Cloudy,11,1,16,2,57.0,57.0,81.0,30.28,5.0,0.0
0.532,4,0,0,0,2.302585092994046,1,Fair,9,3,7,2,55.0,55.0,93.0,29.69,0.0,0.0
3.138,3,0,0,0,2.302585092994046,1,Fair,6,2,15,2,70.0,70.0,29.0,30.04,7.0,0.0
0.74,6,0,1,0,2.302585092994046,1,Cloudy,10,4,9,2,50.0,50.0,77.0,30.03,3.0,0.0
0.996,2,0,0,0,2.302585092994046,1,Fair,9,2,12,2,66.0,66.0,50.0,29.76,6.0,0.0
0.545,6,0,0,0,2.302585092994046,1,Fair,8,0,14,2,79.0,79.0,45.0,29.87,3.0,0.0
2.889,4,0,0,0,2.302585092994046,1,Fair,6,2,6,2,56.0,56.0,87.0,29.7,0.0,0.0
0.211,7,0,0,0,2.302585092994046,0,Cloudy,12,3,18,2,43.0,38.0,76.0,29.54,8.0,0.0
0.639,1,0,1,0,2.302585092994046,1,Fair,5,6,16,2,66.0,66.0,34.0,30.15,7.0,0.0
2.199,4,0,1,0,2.302585092994046,1,Cloudy,8,4,9,2,75.0,75.0,62.0,30.0,3.0,0.0
0.044,6,0,1,0,2.302585092994046,1,Fair,8,1,18,2,67.0,67.0,49.0,29.96,9.0,0.0
0.035,6,0,0,0,2.302585092994046,1,Fair,7,4,14,2,83.0,83.0,20.0,30.17,13.0,0.0
0.8270000000000001,3,0,0,0,2.302585092994046,0,Cloudy,11,1,18,2,46.0,44.0,86.0,30.17,5.0,0.0
1.482,9,0,0,0,2.302585092994046,1,Cloudy,11,1,12,2,52.0,52.0,66.0,30.02,9.0,0.0
0.157,5,1,0,0,2.302585092994046,1,Cloudy,9,6,16,2,66.0,66.0,68.0,30.1,7.0,0.0
3.2030000000000003,1,0,0,0,2.302585092994046,1,Cloudy,8,3,13,2,96.0,96.0,29.0,29.88,9.0,0.0
0.8320000000000001,1,0,0,0,2.302585092994046,1,Cloudy,11,2,16,2,50.0,50.0,41.0,30.07,16.0,0.0
0.4379999999999999,6,0,1,0,2.302585092994046,0,Cloudy,6,2,4,2,52.0,52.0,86.0,30.1,5.0,0.0
0.045,2,1,0,0,2.302585092994046,0,Cloudy,12,5,18,2,38.0,30.0,79.0,29.45,13.0,0.0
1.835,0,0,0,0,2.302585092994046,1,Fair,3,2,14,2,56.0,56.0,49.0,29.96,5.0,0.0
0.288,2,0,0,0,2.302585092994046,0,Cloudy,11,2,18,2,42.0,42.0,92.0,30.15,0.0,0.0
0.6509999999999999,2,0,1,0,2.302585092994046,1,Rain,4,4,18,2,62.0,62.0,84.0,29.9,3.0,0.0
1.109,4,0,0,0,2.302585092994046,1,Fair,6,6,17,2,90.0,90.0,33.0,29.59,13.0,0.0
1.6030000000000002,6,0,1,0,2.302585092994046,1,Rain,6,6,18,2,64.0,64.0,87.0,29.88,3.0,0.01
0.306,6,0,0,0,2.302585092994046,0,Fair,12,2,17,2,30.0,22.0,64.0,29.96,8.0,0.0
2.761,9,0,1,0,2.302585092994046,1,Cloudy,6,5,12,2,63.0,63.0,50.0,30.04,8.0,0.0
0.208,6,0,0,0,2.302585092994046,0,Cloudy,10,6,18,2,56.0,56.0,57.0,29.19,12.0,0.0
1.648,1,0,0,0,1.3862943611198906,1,Rain,10,3,18,2,59.0,59.0,83.0,29.75,0.0,0.05
7.822999999999999,0,0,0,0,2.302585092994046,1,Cloudy,12,3,10,2,46.0,41.0,71.0,29.58,9.0,0.0
1.048,2,0,1,0,2.302585092994046,1,Fair,10,5,15,2,67.0,67.0,54.0,29.76,0.0,0.0
5.199,0,0,0,0,2.302585092994046,1,Fair,10,3,14,2,59.0,59.0,58.0,30.03,10.0,0.0
0.659,1,0,0,0,2.302585092994046,1,Fair,7,2,20,2,72.0,72.0,38.0,30.09,10.0,0.0
0.439,6,1,0,0,2.302585092994046,1,Fair,5,5,18,2,76.0,76.0,37.0,29.91,12.0,0.0
0.123,6,0,0,0,2.302585092994046,1,Cloudy,10,6,11,2,59.0,59.0,75.0,29.1,7.0,0.0
0.55,5,0,0,0,2.302585092994046,1,Cloudy,12,4,16,2,34.0,26.0,61.0,30.07,10.0,0.0
1.244,4,0,0,0,2.302585092994046,1,Cloudy,9,5,10,2,59.0,59.0,96.0,29.53,10.0,0.05
0.638,6,0,0,0,2.302585092994046,1,Rain,5,0,9,2,54.0,54.0,86.0,30.1,6.0,0.0
0.289,3,0,0,0,2.302585092994046,1,Fair,3,3,8,2,40.0,40.0,83.0,30.21,0.0,0.0
0.2769999999999999,5,0,0,0,2.302585092994046,1,Cloudy,11,2,12,2,52.0,52.0,41.0,30.14,16.0,0.0
0.044,5,0,0,0,2.302585092994046,1,Cloudy,10,4,16,2,60.0,60.0,46.0,30.03,3.0,0.0
0.3289999999999999,5,0,0,0,2.302585092994046,1,Cloudy,6,4,20,2,72.0,72.0,40.0,29.97,10.0,0.0
0.368,5,0,0,0,2.302585092994046,0,Cloudy,3,6,23,2,40.0,35.0,77.0,30.23,7.0,0.0
3.265,9,0,0,0,2.302585092994046,1,Fair,7,5,10,2,76.0,76.0,46.0,29.96,7.0,0.0
3.01,9,0,0,0,2.302585092994046,1,Fair,7,6,11,2,78.0,78.0,45.0,30.01,6.0,0.0
0.386,1,0,0,0,2.302585092994046,1,Cloudy,7,1,5,2,62.0,62.0,80.0,30.0,6.0,0.0
0.8420000000000001,4,0,0,0,2.302585092994046,1,Fair,8,5,19,2,83.0,83.0,31.0,29.92,9.0,0.0
0.263,6,0,0,0,2.302585092994046,1,Cloudy,10,6,16,2,58.0,58.0,72.0,29.67,20.0,0.0
0.4379999999999999,6,0,1,0,1.9459101490553132,0,Rain,6,6,1,2,62.0,62.0,90.0,29.84,8.0,0.03
2.728,5,0,0,0,2.302585092994046,1,Cloudy,4,4,6,2,54.0,54.0,75.0,30.22,7.0,0.0
1.732,9,0,0,0,2.302585092994046,1,Fair,9,2,9,2,61.0,61.0,52.0,30.07,9.0,0.0
0.609,5,0,0,0,2.302585092994046,1,Fair,6,0,15,2,94.0,94.0,28.0,29.76,8.0,0.0
0.305,5,0,0,0,2.302585092994046,1,Cloudy,4,3,9,2,51.0,51.0,68.0,29.99,5.0,0.0
1.5730000000000002,5,0,0,0,1.3862943611198906,0,Snow,12,1,5,2,31.0,23.0,85.0,29.78,8.0,0.0
0.6890000000000001,1,0,0,0,2.302585092994046,1,Fair,11,1,13,2,52.0,52.0,66.0,30.15,15.0,0.0
0.879,6,1,0,0,2.302585092994046,0,Fair,4,4,5,2,37.0,37.0,79.0,30.23,3.0,0.0
0.307,6,0,0,0,2.302585092994046,1,Rain,10,0,14,2,55.0,55.0,72.0,29.58,9.0,0.0
0.782,5,0,0,0,2.302585092994046,0,Cloudy,12,4,18,2,42.0,36.0,70.0,30.27,10.0,0.0
0.8909999999999999,0,0,0,0,1.791759469228055,0,Rain,12,5,19,2,41.0,37.0,86.0,29.92,6.0,0.13
0.241,0,0,0,0,1.6094379124341003,0,Rain,12,5,19,2,51.0,51.0,86.0,30.15,22.0,0.0
0.54,0,0,0,0,2.302585092994046,1,Cloudy,9,0,11,2,64.0,64.0,58.0,30.19,5.0,0.0
0.999,0,0,0,0,2.302585092994046,1,Fair,12,2,14,2,34.0,25.0,59.0,29.94,12.0,0.0
0.601,6,0,1,0,2.302585092994046,1,Fair,7,3,15,2,81.0,81.0,25.0,30.08,9.0,0.0
0.063,0,0,0,0,2.302585092994046,0,Cloudy,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0
0.046,7,1,0,0,2.302585092994046,1,Cloudy,3,4,15,2,55.0,55.0,51.0,29.99,20.0,0.0
0.362,6,0,0,0,2.302585092994046,0,Cloudy,12,0,4,2,43.0,39.0,82.0,29.52,7.0,0.0
0.561,4,0,1,0,2.302585092994046,1,Fair,10,6,13,2,58.0,58.0,70.0,29.66,5.0,0.0
0.607,2,0,1,0,2.302585092994046,1,Cloudy,11,3,16,2,55.0,55.0,80.0,29.76,10.0,0.0
3.092,5,0,0,0,2.302585092994046,1,Fair,6,4,12,2,74.0,74.0,43.0,30.01,5.0,0.0
0.161,9,0,0,0,2.302585092994046,1,Fair,12,6,10,4,42.0,42.0,79.0,30.55,0.0,0.0
1.589,1,0,0,0,2.302585092994046,1,Cloudy,4,0,10,2,51.0,51.0,74.0,29.91,8.0,0.0
1.482,6,0,0,0,2.302585092994046,1,Fair,7,2,17,2,93.0,93.0,24.0,29.96,8.0,0.0
0.063,0,0,0,0,2.302585092994046,0,Cloudy,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0
1.144,1,0,0,0,2.302585092994046,0,Fair,8,3,5,2,60.0,60.0,75.0,30.08,8.0,0.0
0.143,6,0,1,0,2.302585092994046,0,Cloudy,6,6,5,2,51.0,51.0,77.0,30.07,0.0,0.0
0.022,6,0,0,0,2.302585092994046,1,Fair,7,3,16,2,81.0,81.0,25.0,30.08,9.0,0.0
1.37,0,0,0,0,2.302585092994046,1,Fair,7,0,13,2,80.0,80.0,43.0,30.02,9.0,0.0
0.096,0,1,0,0,2.302585092994046,1,Fair,9,6,16,2,75.0,75.0,40.0,30.09,3.0,0.0
0.251,0,0,0,0,2.302585092994046,0,Fair,8,6,23,2,61.0,61.0,64.0,29.92,9.0,0.0
1.053,4,0,0,0,2.302585092994046,0,Rain,11,0,23,2,47.0,44.0,86.0,29.27,6.0,0.06
3.468,9,0,0,0,2.302585092994046,1,Fair,7,4,8,2,62.0,62.0,67.0,30.09,6.0,0.0
0.436,2,0,1,0,1.9459101490553132,1,Rain,9,1,14,2,56.0,56.0,93.0,29.9,8.0,0.04
3.138,3,0,0,0,2.2263111714036334,1,Fair,12,6,14,2,37.0,29.0,67.0,29.52,13.0,0.0
0.83,1,0,0,0,2.302585092994046,0,Fair,12,4,16,2,45.0,43.0,71.0,30.13,5.0,0.0
0.36,2,0,0,0,2.302585092994046,1,Fair,8,2,12,2,71.0,71.0,53.0,29.9,5.0,0.0
0.5379999999999999,1,0,0,0,2.302585092994046,1,Cloudy,12,1,15,2,42.0,37.0,67.0,30.01,9.0,0.0
0.231,5,0,0,0,2.302585092994046,1,Rain,12,0,10,2,42.0,42.0,85.0,29.36,3.0,0.03
0.547,3,0,1,0,2.302585092994046,1,Cloudy,12,3,14,2,44.0,44.0,82.0,30.01,0.0,0.0
0.3229999999999999,3,0,0,0,2.302585092994046,1,Fair,4,6,16,2,83.0,83.0,20.0,30.04,6.0,0.0
0.981,0,0,0,0,2.302585092994046,0,Cloudy,3,3,2,2,45.0,43.0,80.0,29.86,5.0,0.0
0.055,7,0,0,0,2.302585092994046,0,Cloudy,11,1,16,2,57.0,57.0,81.0,30.28,5.0,0.0
1.916,2,0,0,0,2.302585092994046,1,Cloudy,5,3,15,2,54.0,54.0,66.0,29.95,5.0,0.01
0.023,0,1,0,0,2.302585092994046,0,Cloudy,11,4,17,2,61.0,61.0,83.0,30.21,7.0,0.0
0.584,1,0,0,0,2.302585092994046,0,Cloudy,10,2,6,2,54.0,54.0,80.0,30.19,6.0,0.0
0.157,1,0,0,0,2.302585092994046,0,Fair,10,4,21,2,57.0,57.0,77.0,30.14,0.0,0.0
0.183,2,1,0,0,2.302585092994046,0,Cloudy,6,2,4,4,52.0,52.0,86.0,30.1,5.0,0.0
0.55,5,0,0,0,2.302585092994046,1,Fair,6,2,18,2,79.0,79.0,29.0,30.13,12.0,0.0
3.417,2,0,0,0,2.302585092994046,1,Fair,6,4,12,2,72.0,72.0,48.0,29.85,10.0,0.0
1.919,9,0,1,0,2.302585092994046,1,Fair,9,5,13,2,73.0,73.0,29.0,30.11,7.0,0.0
0.004,6,1,0,0,2.302585092994046,1,Fair,12,1,15,2,44.0,40.0,63.0,29.86,7.0,0.0
0.999,1,0,0,0,2.302585092994046,1,Fair,9,4,18,2,83.0,83.0,24.0,29.93,0.0,0.0
0.8140000000000001,1,0,0,0,2.302585092994046,1,Cloudy,4,5,19,2,62.0,62.0,39.0,30.09,10.0,0.0
0.084,0,0,0,0,2.302585092994046,0,Cloudy,11,0,18,2,48.0,43.0,68.0,30.11,12.0,0.0
1.456,2,0,1,0,2.302585092994046,1,Cloudy,10,3,14,2,55.0,55.0,89.0,30.02,3.0,0.0
0.574,5,0,0,0,2.302585092994046,0,Cloudy,12,5,1,2,38.0,29.0,83.0,29.55,15.0,0.0
0.1119999999999999,5,0,0,0,2.302585092994046,1,Fair,9,4,16,2,88.0,88.0,21.0,29.82,10.0,0.0
0.513,5,0,1,0,2.302585092994046,1,Fair,8,0,11,2,74.0,74.0,57.0,30.06,9.0,0.0
0.289,6,0,1,0,2.302585092994046,1,Fair,7,4,17,2,85.0,85.0,38.0,29.91,10.0,0.0
0.176,2,1,0,0,2.302585092994046,1,Rain,9,2,9,2,58.0,58.0,87.0,29.93,5.0,0.01
1.131,2,0,0,0,2.302585092994046,1,Fair,6,0,6,2,78.0,78.0,60.0,29.48,0.0,0.0
1.069,1,0,0,0,2.302585092994046,0,Rain,9,1,20,2,57.0,57.0,77.0,30.11,5.0,0.0
0.122,5,0,0,0,2.302585092994046,1,Fair,9,6,18,2,78.0,78.0,54.0,29.94,12.0,0.0
0.376,1,0,1,0,2.302585092994046,1,Fair,11,0,9,2,50.0,50.0,71.0,30.02,7.0,0.0
1.439,1,0,0,0,2.302585092994046,1,Fair,9,5,10,2,67.0,67.0,57.0,30.18,3.0,0.0
1.151,5,0,0,0,2.302585092994046,1,Rain,9,1,11,2,58.0,58.0,81.0,30.08,9.0,0.03
0.7440000000000001,6,0,0,0,2.302585092994046,1,Cloudy,9,6,13,2,71.0,71.0,44.0,30.1,8.0,0.0
0.259,0,0,0,0,2.302585092994046,1,Rain,12,3,10,2,42.0,39.0,82.0,30.0,5.0,0.02
0.562,0,0,0,0,2.302585092994046,1,Fair,4,4,8,2,51.0,51.0,61.0,30.0,8.0,0.0
0.38,1,0,1,0,2.302585092994046,0,Cloudy,8,6,3,2,61.0,61.0,67.0,30.0,5.0,0.0
0.025,9,0,0,0,2.302585092994046,1,Rain,12,5,9,2,47.0,40.0,83.0,29.64,18.0,0.06
0.142,6,1,0,0,2.302585092994046,0,Rain,10,6,7,2,54.0,54.0,80.0,29.1,20.0,0.01
0.362,6,0,0,0,1.9459101490553132,1,Rain,11,0,12,2,58.0,58.0,84.0,29.69,20.0,0.1
1.649,9,0,0,0,2.302585092994046,1,Cloudy,9,4,13,2,66.0,66.0,60.0,29.99,0.0,0.0
1.526,1,0,0,0,2.302585092994046,1,Cloudy,7,1,12,2,77.0,77.0,50.0,30.03,5.0,0.0
0.731,1,0,0,0,2.302585092994046,1,Rain,3,5,13,2,47.0,43.0,77.0,30.07,9.0,0.0
0.09,7,0,0,0,2.302585092994046,1,Cloudy,8,3,13,2,96.0,96.0,29.0,29.88,9.0,0.0
0.447,1,0,0,0,2.302585092994046,1,Fair,9,0,16,2,72.0,72.0,49.0,30.26,7.0,0.0
0.21,2,0,0,0,2.0794415416798357,1,Rain,11,1,15,2,53.0,53.0,86.0,29.99,0.0,0.01
0.356,4,0,1,0,2.302585092994046,1,Cloudy,11,4,8,2,48.0,44.0,89.0,29.85,8.0,0.0
0.03,4,1,0,0,2.302585092994046,1,Fair,12,1,14,2,43.0,40.0,68.0,29.83,5.0,0.0
0.22,1,0,0,0,2.302585092994046,1,Cloudy,9,2,18,2,86.0,86.0,33.0,29.9,7.0,0.0
0.909,6,0,1,0,2.302585092994046,1,Rain,12,0,11,2,42.0,42.0,85.0,29.36,3.0,0.03
0.521,1,0,1,0,2.302585092994046,0,Cloudy,11,4,19,2,45.0,45.0,86.0,30.36,0.0,0.0
0.345,5,0,0,0,2.302585092994046,1,Fair,6,0,12,2,105.0,105.0,25.0,29.63,5.0,0.0
2.652,4,0,0,0,2.0794415416798357,0,Rain,11,4,6,2,50.0,50.0,93.0,29.72,8.0,0.04
0.236,9,0,0,0,2.302585092994046,0,Fair,8,6,21,2,72.0,72.0,64.0,30.03,8.0,0.0
1.481,1,0,0,0,2.302585092994046,1,Fair,6,4,11,2,81.0,81.0,49.0,29.96,8.0,0.0
2.59,9,0,0,0,2.302585092994046,1,Fair,9,5,11,2,70.0,70.0,51.0,29.87,0.0,0.0
0.045,7,0,0,0,2.302585092994046,1,Cloudy,9,2,13,2,68.0,68.0,56.0,30.19,10.0,0.0
2.6010000000000004,4,0,0,0,1.3862943611198906,1,Rain,12,5,9,2,46.0,38.0,89.0,29.42,21.0,0.07
1.517,5,0,0,0,2.302585092994046,1,Cloudy,10,2,15,2,54.0,54.0,72.0,30.11,5.0,0.0
0.0069999999999999,2,1,0,0,2.302585092994046,1,Fair,6,1,11,2,74.0,74.0,53.0,29.86,6.0,0.0
0.701,6,0,1,0,2.302585092994046,1,Cloudy,12,5,11,2,42.0,34.0,73.0,29.55,18.0,0.0
0.073,6,0,0,0,1.9459101490553132,1,Rain,12,5,10,2,49.0,41.0,77.0,29.64,24.0,0.07
0.037,6,0,0,0,2.302585092994046,0,Cloudy,11,3,6,2,51.0,51.0,89.0,30.16,14.0,0.04
2.0380000000000003,0,0,0,0,2.302585092994046,1,Cloudy,4,4,9,2,45.0,45.0,76.0,30.06,0.0,0.0
0.851,1,0,1,0,2.302585092994046,1,Cloudy,3,1,16,2,54.0,54.0,53.0,29.94,9.0,0.0
0.46,1,1,1,0,2.302585092994046,0,Cloudy,11,6,2,2,45.0,41.0,80.0,30.11,7.0,0.0
0.012,1,1,1,0,2.302585092994046,1,Fair,7,4,9,2,66.0,66.0,65.0,30.09,7.0,0.0
0.042,1,0,1,0,2.302585092994046,1,Fair,6,4,16,2,80.0,80.0,32.0,29.99,16.0,0.0
1.886,4,0,0,0,2.302585092994046,1,Fair,8,6,9,2,65.0,65.0,56.0,30.04,9.0,0.0
1.199,6,0,1,0,2.302585092994046,0,Fair,3,3,5,2,38.0,34.0,83.0,30.17,5.0,0.0
0.247,6,0,0,0,2.302585092994046,1,Cloudy,12,4,13,2,35.0,27.0,67.0,29.97,10.0,0.0
1.197,6,0,0,0,2.302585092994046,1,Cloudy,10,2,18,2,53.0,53.0,77.0,30.11,3.0,0.03
0.261,6,0,0,0,2.302585092994046,0,Cloudy,10,1,20,2,55.0,55.0,77.0,29.91,12.0,0.0
0.503,1,0,0,0,0.6931471805599453,1,Rain,11,3,13,2,53.0,53.0,89.0,30.15,13.0,0.0
0.103,1,0,1,0,2.302585092994046,1,Cloudy,4,1,12,2,59.0,59.0,53.0,30.16,3.0,0.0
0.086,6,0,0,0,2.302585092994046,0,Fair,11,1,20,2,40.0,40.0,89.0,30.31,0.0,0.0
0.092,6,0,0,0,2.302585092994046,1,Fair,7,4,16,2,86.0,86.0,38.0,29.96,12.0,0.0
0.008,0,1,0,0,2.302585092994046,0,Cloudy,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0
0.368,1,0,0,0,2.302585092994046,1,Cloudy,12,4,14,2,34.0,27.0,70.0,30.01,9.0,0.0
0.264,1,0,1,0,2.302585092994046,1,Cloudy,12,4,7,2,42.0,42.0,82.0,30.15,0.0,0.0
0.6779999999999999,6,0,0,0,2.302585092994046,1,Fair,8,5,8,2,61.0,61.0,70.0,30.08,5.0,0.0
0.157,9,0,1,0,2.302585092994046,1,Fair,6,0,9,2,94.0,94.0,36.0,29.65,3.0,0.0
0.613,9,0,0,0,2.302585092994046,1,Fair,6,3,11,2,74.0,74.0,50.0,29.96,9.0,0.0
0.606,6,0,0,0,2.302585092994046,1,Cloudy,6,1,16,2,66.0,66.0,65.0,30.23,8.0,0.02
0.6829999999999999,6,0,0,0,2.302585092994046,1,Fair,6,2,16,2,68.0,68.0,40.0,30.08,14.0,0.0
0.33,6,0,0,0,2.302585092994046,1,Cloudy,12,5,11,2,42.0,34.0,73.0,29.55,18.0,0.0
0.3,6,0,1,0,2.302585092994046,1,Cloudy,11,4,10,2,49.0,46.0,77.0,30.16,7.0,0.0
0.055,6,0,0,0,2.302585092994046,1,Cloudy,9,1,13,2,81.0,81.0,36.0,29.91,7.0,0.0
0.245,6,0,1,0,2.302585092994046,1,Fair,7,4,13,2,76.0,76.0,33.0,30.21,12.0,0.0
